id_produto,nome_produto,categoria,marca
31680,Mesa Digitalizadora Ultra,Games,Logitech
31690,Smartphone Basic,Eletrônicos,LG
31700,Headset Gamer,Acessórios,Samsung
31710,Monitor Pro,Acessórios,Dell
31720,Mouse Basic,Acessórios,Apple
31730,Webcam V2,Móveis,HP
31740,Mesa Digitalizadora Gamer,Móveis,Lenovo
31750,Mouse Gamer,Eletrodomésticos,Sony
31760,Notebook X,Eletrônicos,Logitech
31770,Notebook Ultra,Moveis,Apple
31780,Smartphone Pro,Games,Logitech
31790,Mouse Gamer,Games,Sony
31800,Mouse Plus,Games,Asus
31810,Mesa Digitalizadora Basic,Eletrodomésticos,LG
31820,Gabinete Plus,Acessórios,HP
31830,Notebook Gamer,Games,Logitech
31840,Smartphone Basic,Móveis,Lenovo
31850,Headset Plus,Móveis,Logitech
31860,Webcam Basic,Eletrônicos,Sony
31870,Mouse X,Games,Lenovo
31880,Gabinete V2,Games,Apple
31890,Notebook Basic,Acessorios,Logitech
31900,Cadeira Gamer X,eletrônicos,
31910,Gabinete Pro,Games,Sony
31920,Smartphone Plus,Móveis,Logitech
31930,Headset Plus,Móveis,Samsung
31940,Gabinete Gamer,Eletrônicos,Samsung
31950,Headset Gamer,Games,Apple
31960,Smartphone Pro,Informática,Logitech
31970,Gabinete Ultra,Móveis,Dell
31980,Webcam X,Eletrodomésticos,HP
31990,Cadeira Gamer Ultra,Informática,Lenovo
32000,Cadeira Gamer Gamer,Games,LG
32010,Cadeira Gamer Ultra,Games,Dell
32020,Cadeira Gamer Pro,Informática,Pichau
32030,Mouse Plus,informática,Sony
32040,Headset X,Informática,Dell
32050,Mesa Digitalizadora V2,móveis,
32060,Notebook Pro,Acessórios,Pichau
32070,Mesa Digitalizadora V2,Eletrodomésticos,HP
32080,Mesa Digitalizadora V2,Eletrodomésticos,LG
32090,Notebook V2,Games,Sony
32100,Headset V2,Games,Lenovo
32110,Teclado Gamer,Informática,Apple
32120,Teclado V2,móveis,LG
32130,Teclado V2,eletrônicos,
32140,Webcam Gamer,Informática,Sony
32150,Cadeira Gamer Gamer,Informática,Sony
32160,Mouse Basic,Acessórios,LG
32170,Mouse Plus,Acessórios,Sony
32180,Headset Gamer,móveis,
32190,Webcam X,Games,Apple
32200,Webcam X,Eletrônicos,Lenovo
32210,Smartphone Basic,Eletrodomésticos,Dell
32220,Teclado V2,Games,Lenovo
32230,Headset Pro,Acessórios,Samsung
32240,Gabinete V2,Eletrodomésticos,Apple
32250,Smartphone Pro,Informática,Sony
32260,Mouse Ultra,Games,LG
32270,Monitor Basic,Eletrodomésticos,Lenovo
32280,Mesa Digitalizadora Basic,Games,Sony
32290,Mouse Gamer,Eletrônicos,LG
32300,Smartphone Pro,Acessórios,LG
32310,Monitor Plus,Games,Asus
32320,Mouse Ultra,Games,LG
32330,Mesa Digitalizadora Pro,Eletrônicos,Pichau
32340,Notebook V2,Informatica,Apple
32350,Webcam Basic,Eletrônicos,Sony
32360,Gabinete V2,Informática,Dell
32370,Teclado Ultra,Informática,Samsung
32380,Headset Pro,Acessórios,Apple
32390,Webcam Basic,Móveis,Samsung
32400,Teclado Pro,Eletrônicos,Samsung
32410,Smartphone Gamer,acessórios,Dell
32420,Headset Gamer,Games,HP
32430,Headset Pro,Eletrônicos,Samsung
32440,Webcam Ultra,Eletrodomésticos,Logitech
32450,Smartphone Ultra,Eletrônicos,Lenovo
32460,Teclado X,Móveis,HP
32470,Mesa Digitalizadora X,Games,Apple
32480,Mesa Digitalizadora X,Eletrodomésticos,Dell
32490,Smartphone V2,Moveis,Lenovo
32500,Cadeira Gamer Pro,Games,Dell
32510,Gabinete Basic,Acessorios,HP
32520,Webcam V2,Móveis,Dell
32530,Cadeira Gamer Plus,Móveis,Asus
32540,Cadeira Gamer Plus,Eletrônicos,Dell
32550,Mesa Digitalizadora Gamer,eletrodomésticos,
32560,Webcam X,Games,Lenovo
32570,Cadeira Gamer Pro,Games,HP
32580,Gabinete Gamer,Eletrodomésticos,Lenovo
32590,Webcam Plus,Acessórios,Samsung
32600,Cadeira Gamer Ultra,Eletrodomésticos,Pichau
32610,Smartphone V2,Games,HP
32620,Cadeira Gamer X,Informática,Asus
32630,Mouse Pro,Acessórios,Pichau
32640,Cadeira Gamer Pro,Games,Logitech
32650,Headset Ultra,Informática,LG
32660,Webcam Plus,Eletrodomésticos,Lenovo
32670,Teclado Gamer,Móveis,Asus
32680,Cadeira Gamer Plus,Eletrônicos,LG
32690,Headset V2,Games,Asus
32700,Notebook V2,Acessorios,Logitech
32710,Smartphone Ultra,Eletrodomésticos,Sony
32720,Smartphone Plus,Eletrodomésticos,Samsung
32730,Notebook X,Acessórios,Asus
32740,Webcam X,Acessórios,Asus
32750,Notebook Plus,Móveis,HP
32760,Cadeira Gamer V2,Games,Pichau
32770,Mouse Plus,Móveis,Apple
32780,Monitor Ultra,Eletrodomésticos,Logitech
32790,Teclado Pro,Eletrodomésticos,Pichau
32800,Webcam Pro,Eletrônicos,Dell
32810,Cadeira Gamer Ultra,Eletrônicos,Dell
32820,Mesa Digitalizadora Ultra,Games,Dell
32830,Teclado Plus,Moveis,Logitech
32840,Webcam X,Eletrodomésticos,Samsung
32850,Smartphone Gamer,Informática,Sony
32860,Smartphone Plus,Acessórios,HP
32870,Notebook Plus,Acessórios,Pichau
32880,Monitor Gamer,Acessórios,Asus
32890,Monitor Basic,Games,Pichau
32900,Notebook Plus,Eletrodomésticos,Samsung
32910,Cadeira Gamer Plus,Acessórios,HP
32920,Webcam Pro,Eletrônicos,Lenovo
32930,Mesa Digitalizadora Plus,Acessórios,LG
32940,Notebook Ultra,Acessórios,HP
32950,Monitor Basic,Informática,LG
32960,Monitor Plus,Eletrônicos,Lenovo
32970,Gabinete Pro,Eletrônicos,Samsung
32980,Gabinete Gamer,Games,Samsung
32990,Mouse X,Móveis,HP
33000,Mouse Ultra,Eletrodomésticos,Pichau
33010,Monitor V2,Móveis,Samsung
33020,Mouse Pro,Móveis,Lenovo
33030,Gabinete Gamer,Informática,Apple
33040,Mesa Digitalizadora Pro,Informática,Dell
33050,Webcam Plus,móveis,Samsung
33060,Teclado X,Móveis,Logitech
33070,Cadeira Gamer Ultra,Informática,Pichau
33080,Headset Gamer,Móveis,Dell
33090,Smartphone X,Móveis,HP
33100,Gabinete V2,Móveis,Lenovo
33110,Headset Gamer,Games,Dell
33120,Monitor X,Eletrônicos,HP
33130,Cadeira Gamer Pro,Informatica,Lenovo
33140,Cadeira Gamer X,Acessórios,Pichau
33150,Teclado X,Móveis,Logitech
33160,Cadeira Gamer Pro,Acessórios,Apple
33170,Gabinete Plus,Móveis,HP
33180,Monitor Ultra,Games,Apple
33190,Monitor V2,Games,Pichau
33200,Smartphone Gamer,Móveis,Samsung
33210,Cadeira Gamer V2,Informática,Pichau
33220,Smartphone Pro,Eletrônicos,HP
33230,Teclado Gamer,Eletrônicos,Logitech
33240,Webcam Basic,móveis,HP
33250,Teclado V2,Games,LG
33260,Gabinete Gamer,eletrônicos,
33270,Cadeira Gamer Ultra,Acessórios,Asus
33280,Smartphone Plus,Acessórios,Samsung
33290,Gabinete Basic,Acessórios,Samsung
33300,Notebook Basic,Móveis,HP
33310,Smartphone V2,Móveis,Logitech
33320,Headset Pro,eletrônicos,
33330,Gabinete Basic,Acessórios,Samsung
33340,Mouse Ultra,Acessórios,Dell
33350,Monitor Basic,móveis,
33360,Gabinete Ultra,Moveis,Apple
33370,Teclado Basic,Acessórios,Samsung
33380,Notebook Gamer,Acessórios,Asus
33390,Notebook V2,Acessorios,Logitech
33400,Smartphone Pro,Eletrodomésticos,LG
33410,Teclado V2,Móveis,Lenovo
33420,Monitor Ultra,Eletrodomésticos,HP
33430,Cadeira Gamer Ultra,Móveis,Apple
33440,Cadeira Gamer Pro,Eletrônicos,Dell
33450,Cadeira Gamer Plus,Games,Logitech
33460,Teclado Ultra,Eletrodomésticos,Pichau
33470,Smartphone Ultra,Móveis,Sony
33480,Cadeira Gamer V2,Eletrodomésticos,Asus
33490,Cadeira Gamer Ultra,Móveis,Dell
33500,Webcam Ultra,Eletrônicos,Lenovo
33510,Notebook Basic,Acessórios,Samsung
33520,Cadeira Gamer Pro,Eletrônicos,LG
33530,Teclado Plus,eletrodomésticos,Pichau
33540,Webcam Pro,Acessórios,Apple
33550,Cadeira Gamer Gamer,Eletrodomésticos,HP
33560,Monitor Gamer,Móveis,Logitech
33570,Mesa Digitalizadora Gamer,Acessórios,Logitech
33580,Headset X,Informática,Logitech
33590,Mouse X,Eletrodomésticos,HP
33600,Monitor Plus,Acessórios,LG
33610,Mesa Digitalizadora Plus,Eletrodomésticos,Pichau
33620,Headset Basic,Eletrodomésticos,Pichau
33630,Mesa Digitalizadora Basic,Móveis,Lenovo
33640,Mouse V2,Eletrodomésticos,Asus
33650,Notebook Basic,Eletrodomésticos,Apple
33660,Cadeira Gamer Pro,Informática,Dell
33670,Smartphone X,Móveis,LG
33680,Monitor Plus,Eletrônicos,Asus
33690,Mouse X,Móveis,Lenovo
33700,Teclado Basic,Móveis,LG
33710,Notebook V2,acessórios,LG
33720,Mouse Pro,Móveis,Dell
33730,Webcam Ultra,Móveis,Sony
33740,Smartphone V2,Acessórios,LG
33750,Mesa Digitalizadora X,Eletrodomésticos,HP
33760,Notebook Plus,Games,Logitech
33770,Gabinete Gamer,Eletrônicos,LG
33780,Webcam Basic,Games,Samsung
33790,Mesa Digitalizadora Plus,Eletrodomésticos,Pichau
33800,Mesa Digitalizadora Ultra,Games,Samsung
33810,Gabinete Plus,Eletrônicos,Samsung
33820,Gabinete X,games,
33830,Notebook V2,Eletrodomésticos,Sony
33840,Notebook Gamer,Games,Logitech
33850,Teclado X,Informática,Asus
33860,Mesa Digitalizadora Gamer,Acessórios,HP
33870,Mouse X,Eletrônicos,Dell
33880,Webcam Plus,eletrodomésticos,
33890,Mesa Digitalizadora Plus,acessórios,
33900,Mesa Digitalizadora Basic,Móveis,Sony
33910,Teclado X,Móveis,Sony
33920,Headset V2,Móveis,LG
33930,Webcam Gamer,Games,Samsung
33940,Gabinete Gamer,Eletrodomésticos,Sony
33950,Mouse V2,móveis,Lenovo
33960,Headset Plus,eletrônicos,
33970,Monitor Pro,Acessórios,Asus
33980,Headset X,Eletrodomésticos,Asus
33990,Monitor X,Móveis,Apple
34000,Mouse Pro,Games,HP
34010,Mouse Ultra,Informática,Dell
34020,Mouse X,Eletrônicos,Lenovo
34030,Headset Ultra,Móveis,LG
34040,Teclado Basic,Eletrodomésticos,Logitech
34050,Webcam Ultra,Informática,Logitech
34060,Gabinete Ultra,Informática,Sony
34070,Mouse X,Eletrodomésticos,LG
34080,Smartphone Ultra,Acessórios,Logitech
34090,Cadeira Gamer Plus,Eletrodomésticos,Samsung
34100,Cadeira Gamer V2,Móveis,Asus
34110,Monitor X,Games,Dell
34120,Mouse V2,Informática,LG
34130,Mesa Digitalizadora Pro,Games,Dell
34140,Cadeira Gamer V2,Informática,LG
34150,Mouse Gamer,Acessórios,Logitech
34160,Notebook Gamer,Acessórios,Samsung
34170,Headset Ultra,Eletrodomésticos,Dell
34180,Mesa Digitalizadora X,Móveis,Asus
34190,Webcam Pro,Eletrônicos,Samsung
34200,Mouse Pro,Móveis,Asus
34210,Notebook X,Games,Sony
34220,Headset Basic,Móveis,Dell
34230,Webcam Pro,Informática,LG
34240,Smartphone Plus,Games,Apple
34250,Webcam V2,Eletrônicos,Apple
34260,Webcam Ultra,Informática,Asus
34270,Mesa Digitalizadora Ultra,Acessórios,Apple
34280,Notebook Plus,Informática,Samsung
34290,Mouse Gamer,Informática,Asus
34300,Teclado Pro,Eletrônicos,Samsung
34310,Headset Plus,Acessórios,Dell
34320,Mesa Digitalizadora X,Eletrodomésticos,Apple
34330,Mouse V2,Eletrodomésticos,LG
34340,Mesa Digitalizadora Basic,Eletrônicos,Dell
34350,Mesa Digitalizadora X,games,LG
34360,Monitor V2,Informática,Asus
34370,Teclado Gamer,Eletrônicos,Samsung
34380,Cadeira Gamer Ultra,Acessórios,Samsung
34390,Webcam Pro,Informática,HP
34400,Mouse X,informática,
34410,Mesa Digitalizadora Pro,Informática,Apple
34420,Mesa Digitalizadora Gamer,Games,Logitech
34430,Webcam Pro,Móveis,Pichau
34440,Headset Gamer,Eletrodomésticos,Dell
34450,Cadeira Gamer Pro,Móveis,Logitech
34460,Mouse Ultra,Games,Logitech
34470,Mouse V2,Eletrodomésticos,Samsung
34480,Notebook Pro,Acessórios,Logitech
34490,Webcam Gamer,Informática,HP
34500,Notebook Pro,Games,HP
34510,Cadeira Gamer Pro,Informática,Asus
34520,Headset Pro,Eletrodomésticos,HP
34530,Notebook V2,Informática,Sony
34540,Gabinete V2,Eletrônicos,Logitech
34550,Webcam Pro,Móveis,Pichau
34560,Webcam Gamer,Informática,Pichau
34570,Notebook Plus,Moveis,Logitech
34580,Monitor X,Acessórios,Apple
34590,Mesa Digitalizadora X,Eletrodomésticos,Dell
34600,Smartphone Gamer,Eletrônicos,Logitech
34610,Mouse Plus,Eletrodomésticos,Dell
34620,Webcam V2,Eletronicos,Sony
34630,Notebook Basic,Acessórios,Apple
34640,Notebook Plus,Móveis,Apple
34650,Notebook Pro,Games,Lenovo
34660,Smartphone X,Games,Apple
34670,Cadeira Gamer Plus,Eletrodomésticos,Dell
34680,Gabinete Ultra,Eletrodomésticos,LG
34690,Gabinete Ultra,Informática,Samsung
34700,Gabinete Plus,Acessórios,Pichau
34710,Gabinete Ultra,Eletrônicos,HP
34720,Webcam Basic,Eletrônicos,LG
34730,Mouse Pro,Moveis,Samsung
34740,Cadeira Gamer Pro,Acessórios,Samsung
34750,Cadeira Gamer Ultra,Acessórios,Lenovo
34760,Smartphone Plus,Acessórios,Lenovo
34770,Notebook V2,Móveis,Samsung
34780,Gabinete Basic,Acessórios,HP
34790,Webcam Basic,Eletrodomésticos,Dell
34800,Mesa Digitalizadora Pro,Games,Pichau
34810,Monitor Pro,Acessórios,Lenovo
34820,Headset Plus,Eletrodomésticos,Samsung
34830,Mouse Ultra,Games,Logitech
34840,Mesa Digitalizadora V2,Eletrodomésticos,Dell
34850,Gabinete Ultra,Informática,Apple
34860,Monitor Plus,Informática,HP
34870,Headset Pro,Games,Dell
34880,Notebook V2,Eletrônicos,Logitech
34890,Smartphone Gamer,Eletrodomésticos,Sony
34900,Mouse X,Eletrônicos,Sony
34910,Teclado X,Games,Samsung
34920,Cadeira Gamer Plus,Informática,Dell
34930,Mesa Digitalizadora Pro,Informática,Lenovo
34940,Gabinete Basic,Eletrônicos,LG
34950,Gabinete Pro,Móveis,Apple
34960,Gabinete Basic,Informática,HP
34970,Notebook Pro,Informática,Pichau
34980,Smartphone Plus,Eletrônicos,Logitech
34990,Notebook Ultra,Games,Lenovo
35000,Monitor Basic,Informática,Lenovo
35010,Webcam X,Móveis,Samsung
35020,Mesa Digitalizadora V2,Eletrônicos,Asus
35030,Mesa Digitalizadora Pro,Móveis,HP
35040,Teclado Plus,Móveis,HP
35050,Mesa Digitalizadora Gamer,Games,Apple
35060,Webcam Ultra,Games,Logitech
35070,Gabinete Plus,Móveis,Samsung
35080,Teclado Ultra,Eletrodomésticos,LG
35090,Webcam Plus,Eletrônicos,Sony
35100,Notebook Plus,Acessórios,Samsung
35110,Mouse X,Eletrodomésticos,Lenovo
35120,Mouse Ultra,Acessórios,HP
35130,Teclado V2,Games,Sony
35140,Monitor Ultra,Eletrônicos,Logitech
35150,Monitor Plus,Eletrodomésticos,Samsung
35160,Headset V2,Acessórios,Asus
35170,Monitor Basic,Games,Sony
35180,Headset Pro,Acessórios,Samsung
35190,Webcam V2,Informática,Lenovo
35200,Monitor Pro,Games,Logitech
35210,Headset V2,Móveis,LG
35220,Smartphone Basic,Móveis,LG
35230,Gabinete Plus,Informática,Dell
35240,Smartphone Pro,Eletrônicos,Lenovo
35250,Headset Plus,Acessórios,Dell
35260,Gabinete Basic,Eletrônicos,Pichau
35270,Mouse Plus,Informática,Asus
35280,Teclado Gamer,Eletrodomésticos,Logitech
35290,Webcam Gamer,Eletrodomésticos,Sony
35300,Mesa Digitalizadora Basic,Games,Lenovo
35310,Headset X,Eletrodomésticos,Dell
35320,Gabinete Basic,Games,Asus
35330,Mouse Gamer,Informática,Pichau
35340,Headset V2,Games,Logitech
35350,Notebook Pro,Eletrônicos,Pichau
35360,Smartphone Pro,Móveis,Dell
35370,Webcam Basic,Móveis,Sony
35380,Teclado Pro,Eletrodomésticos,Sony
35390,Mesa Digitalizadora Plus,Móveis,Apple
35400,Cadeira Gamer Pro,Eletrônicos,Apple
35410,Notebook X,Móveis,HP
35420,Mesa Digitalizadora X,Eletrodomésticos,Dell
35430,Mouse Ultra,Informática,LG
35440,Headset Plus,Eletrônicos,LG
35450,Smartphone Pro,Móveis,HP
35460,Notebook Basic,Acessórios,Pichau
35470,Webcam X,Acessórios,Sony
35480,Headset Pro,Informatica,Apple
35490,Gabinete Ultra,Informática,Apple
35500,Notebook V2,Acessorios,Sony
35510,Notebook Basic,Informática,Dell
35520,Smartphone X,Eletrodomésticos,Apple
35530,Cadeira Gamer Gamer,Acessórios,Pichau
35540,Notebook Pro,Eletrônicos,Asus
35550,Cadeira Gamer Basic,Eletrônicos,Samsung
35560,Headset V2,Eletrônicos,HP
35570,Mouse Ultra,Informática,LG
35580,Notebook X,Acessórios,Samsung
35590,Mouse Gamer,Eletrodomésticos,Logitech
35600,Monitor X,Móveis,Apple
35610,Mesa Digitalizadora V2,Eletrodomésticos,Dell
35620,Headset Pro,Informática,Samsung
35630,Mouse Basic,Games,Asus
35640,Mesa Digitalizadora Basic,Acessórios,Sony
35650,Webcam Basic,Eletrônicos,LG
35660,Headset Basic,Informática,HP
35670,Smartphone Ultra,Eletrodomésticos,Lenovo
35680,Teclado Ultra,Acessórios,Asus
35690,Monitor Pro,informática,Logitech
35700,Monitor Pro,Acessórios,Samsung
35710,Webcam V2,Eletrônicos,Logitech
35720,Webcam X,Games,Pichau
35730,Monitor V2,Acessórios,Lenovo
35740,Gabinete Ultra,Eletrônicos,Lenovo
35750,Webcam X,Informática,Logitech
35760,Cadeira Gamer V2,Eletrônicos,Dell
35770,Mesa Digitalizadora V2,Eletrodomésticos,Pichau
35780,Monitor Pro,eletrodomésticos,
35790,Teclado V2,Eletrônicos,Dell
35800,Mouse Gamer,Games,Apple
35810,Cadeira Gamer Gamer,Eletrônicos,HP
35820,Gabinete X,Informática,Sony
35830,Teclado Ultra,Games,Asus
35840,Gabinete Ultra,Eletrodomésticos,Lenovo
35850,Webcam V2,Eletrodomésticos,Dell
35860,Teclado V2,Games,Lenovo
35870,Notebook Ultra,Games,Sony
35880,Cadeira Gamer Basic,Games,Apple
35890,Notebook Pro,Acessórios,Samsung
35900,Smartphone Ultra,Eletrodomésticos,Asus
35910,Monitor X,Informática,HP
35920,Smartphone Pro,Eletrodomésticos,Lenovo
35930,Headset Pro,Informática,Pichau
35940,Mouse Plus,Móveis,Lenovo
35950,Mesa Digitalizadora Pro,Eletrônicos,Samsung
35960,Gabinete Plus,Móveis,Logitech
35970,Teclado Basic,Eletrodomésticos,LG
35980,Gabinete Plus,Eletronicos,Apple
35990,Smartphone Pro,Móveis,Apple
36000,Headset Pro,Eletrodomésticos,Lenovo
36010,Mesa Digitalizadora Gamer,Eletrodomésticos,Logitech
36020,Smartphone V2,games,Pichau
36030,Smartphone Ultra,Móveis,Dell
36040,Notebook V2,Informática,Sony
36050,Headset Pro,Móveis,Sony
36060,Webcam V2,Móveis,Apple
36070,Gabinete V2,Games,Pichau
36080,Gabinete Plus,eletrodomésticos,Lenovo
36090,Smartphone X,Acessórios,Samsung
36100,Webcam Plus,Games,Apple
36110,Monitor Ultra,Eletrodomésticos,Lenovo
36120,Mouse Basic,Móveis,LG
36130,Notebook V2,Acessórios,Asus
36140,Cadeira Gamer V2,Eletrodomésticos,LG
36150,Teclado Basic,Acessórios,Sony
36160,Mouse X,Moveis,Asus
36170,Smartphone Basic,Games,Logitech
36180,Cadeira Gamer Gamer,Informática,HP
36190,Headset V2,Eletrônicos,Pichau
36200,Smartphone X,Informática,Asus
36210,Cadeira Gamer Gamer,Eletrodomésticos,Dell
36220,Mesa Digitalizadora X,Eletrodomésticos,Apple
36230,Notebook Pro,Acessórios,Dell
36240,Monitor Pro,acessórios,
36250,Smartphone Basic,Acessórios,Samsung
36260,Gabinete Plus,Móveis,Apple
36270,Notebook V2,Móveis,Pichau
36280,Cadeira Gamer Ultra,Eletrodomésticos,Samsung
36290,Headset Pro,Eletrodomésticos,LG
36300,Gabinete Plus,Acessórios,Asus
36310,Monitor Plus,Games,Lenovo
36320,Headset Gamer,Games,HP
36330,Headset V2,Móveis,Lenovo
36340,Mouse Pro,Informática,Apple
36350,Mouse Pro,Games,HP
36360,Webcam Gamer,Eletrônicos,Pichau
36370,Webcam Plus,Eletrônicos,Asus
36380,Monitor Gamer,Móveis,Apple
36390,Monitor Basic,Acessorios,LG
36400,Mesa Digitalizadora Ultra,Acessórios,Dell
36410,Headset X,Móveis,LG
36420,Webcam V2,Eletrodomésticos,Asus
36430,Teclado Pro,Móveis,HP
36440,Mesa Digitalizadora Plus,Móveis,Dell
36450,Mouse Pro,Móveis,Apple
36460,Cadeira Gamer Plus,Eletrodomésticos,HP
36470,Headset Basic,Eletrônicos,Dell
36480,Mesa Digitalizadora Ultra,Acessórios,Lenovo
36490,Gabinete V2,Eletrônicos,Dell
36500,Cadeira Gamer Pro,Eletrônicos,Logitech
36510,Notebook Plus,Eletrodomésticos,Apple
36520,Headset Pro,Eletrônicos,Apple
36530,Mouse Gamer,Games,LG
36540,Smartphone Plus,Eletrônicos,Sony
36550,Monitor Ultra,Informática,Lenovo
36560,Smartphone Pro,Acessórios,HP
36570,Gabinete V2,Eletrodomésticos,Lenovo
36580,Notebook Plus,Games,Logitech
36590,Cadeira Gamer Basic,Games,Lenovo
36600,Monitor Ultra,Games,HP
36610,Teclado Pro,Games,HP
36620,Mesa Digitalizadora X,Acessórios,LG
36630,Mouse Pro,Eletrodomésticos,Sony
36640,Teclado Ultra,Games,Lenovo
36650,Teclado V2,Informática,Pichau
36660,Mouse X,Informática,Dell
36670,Mesa Digitalizadora Plus,Acessórios,Dell
36680,Webcam Plus,Informática,Dell
36690,Cadeira Gamer V2,Acessórios,Apple
36700,Gabinete Ultra,Eletrônicos,LG
36710,Mesa Digitalizadora Basic,Móveis,Pichau
36720,Cadeira Gamer Pro,Eletrodomésticos,Lenovo
36730,Cadeira Gamer Basic,Móveis,LG
36740,Teclado Plus,Eletrônicos,Apple
36750,Webcam Basic,Móveis,Pichau
36760,Teclado Pro,Informática,Samsung
36770,Mouse V2,Eletrodomésticos,Apple
36780,Webcam X,Acessórios,Samsung
36790,Mesa Digitalizadora Basic,Acessórios,Sony
36800,Mesa Digitalizadora V2,Acessórios,HP
36810,Cadeira Gamer Ultra,Móveis,Apple
36820,Monitor V2,Eletrodomésticos,Samsung
36830,Smartphone X,Acessórios,LG
36840,Mouse Gamer,Games,Asus
36850,Mesa Digitalizadora Ultra,Eletrônicos,Samsung
36860,Gabinete Basic,Acessórios,Dell
36870,Webcam V2,Acessórios,Asus
36880,Smartphone Pro,Eletrodomésticos,LG
36890,Smartphone X,Informática,Apple
36900,Mesa Digitalizadora V2,informática,Asus
36910,Cadeira Gamer Plus,Móveis,LG
36920,Mesa Digitalizadora X,Móveis,Lenovo
36930,Smartphone V2,acessórios,Pichau
36940,Smartphone Ultra,Informática,Pichau
36950,Mesa Digitalizadora Ultra,Informatica,Asus
36960,Webcam V2,Acessórios,LG
36970,Gabinete Ultra,Acessórios,Asus
36980,Webcam Basic,Eletrodomésticos,Samsung
36990,Monitor Plus,eletrônicos,
37000,Mouse X,Informática,Sony
37010,Monitor X,Moveis,Pichau
37020,Notebook Pro,Informática,LG
37030,Headset Pro,Eletrônicos,Apple
37040,Headset Plus,Eletrodomésticos,LG
37050,Gabinete X,Informática,Dell
37060,Webcam Ultra,Eletrodomésticos,Lenovo
37070,Teclado Basic,Eletrodomésticos,Apple
37080,Teclado X,Eletrodomésticos,Asus
37090,Webcam Pro,Games,Dell
37100,Cadeira Gamer Gamer,informática,
37110,Headset Plus,Móveis,Dell
37120,Cadeira Gamer Pro,Eletrodomésticos,LG
37130,Monitor Gamer,games,Dell
37140,Gabinete Basic,Acessórios,Apple
37150,Webcam X,Móveis,HP
37160,Webcam V2,Móveis,Asus
37170,Monitor Ultra,Eletrônicos,Sony
37180,Mouse Pro,Eletrodomésticos,Sony
37190,Headset Ultra,Informática,Sony
37200,Webcam Basic,Games,Dell
37210,Gabinete Basic,Acessórios,Logitech
37220,Gabinete Ultra,Acessórios,Samsung
37230,Mouse X,Móveis,Asus
37240,Teclado X,Informática,Pichau
37250,Webcam Plus,Eletrodomésticos,HP
37260,Cadeira Gamer Gamer,Móveis,Pichau
37270,Smartphone Ultra,Acessórios,Asus
37280,Monitor Basic,Games,Apple
37290,Cadeira Gamer Ultra,eletrônicos,
37300,Smartphone Pro,Games,LG
